FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,B365H,B365D,B365A,PSH,PSD,PSA,WHH,WHD,WHA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AHh,B365AHH,B365AHA,PAHH,PAHA,MaxAHH,MaxAHA
1.0,-0.2662625645612174,-0.8289554918023397,-0.740771190616911,0.3669968056507513,-0.7069335990168598,-0.3245633807235928,-0.4680543053253051,0.09739974443218113,-0.23572334748211496,0.7243061869851116,0.44695462868831914,-1.312273366015345,0.0942385328484154,-0.2349204928674698,-0.24886912380893828,-0.20112810496731437,-0.7060084832160338,-0.39436037222919645,-0.20704636339082685,-0.7054149107976418,-0.40277141286329515,-0.18115601413975338,-0.7414588595118979,-0.4156521869224755,-0.1978020148271749,-0.6805657144318664,-0.4075359014803138,-0.20376971826967372,-0.6763217891221485,-0.39967583328747286,0.5593765885775424,-0.7171254916770676,0.6531757948316202,-0.72295982248282,0.021000861900167544,1.251627634247269,-2.5020206547094634,2.470431510215259,-2.2232001721321453,2.2452080785519057,-2.0566065584185984
1.0,-1.0729256298727363,0.333419516585426,-0.740771190616911,-0.33020798918675454,-0.7069335990168598,-1.085889260697909,-0.8806710310444573,0.09739974443218113,0.03909557958239964,-0.5511605409763908,0.801191698072466,0.23951333563336696,0.8534410952339645,-0.2349204928674698,-0.24886912380893828,-0.5414353174317915,-0.31712413403281947,0.02392486926038293,-0.5687676378818085,-0.2944675380264698,0.06052087676055774,-0.5699092646044757,-0.34406520753913844,0.0698149885495506,-0.5629529890097337,-0.2970366354052451,0.033403289574991786,-0.5556119993477392,-0.29124855573806185,0.0474128914814431,0.07437524720865779,-0.1849409367012617,0.05543866031436278,-0.3225541692401328,-0.5199914009412745,0.1817031255377066,0.10120634971888752,0.3581494404076977,-0.2755609227744569,0.08383105414451496,-0.2022376268024481
3.0,-0.2662625645612174,0.333419516585426,-0.740771190616911,0.19269560694137486,-0.3228916312216166,1.1980883792250396,-0.4680543053253051,-0.47580641226719483,0.03909557958239964,0.4054395049947361,0.09271755930417225,-0.536380015190989,0.8534410952339645,-0.2349204928674698,-0.24886912380893828,-0.34125460421739323,-0.656626343637213,-0.29929554461792846,-0.3398301223811872,-0.6693668956422759,-0.2893120766288822,-0.32166923719929147,-0.7053321638780108,-0.3046144818942994,-0.34475301663235103,-0.6536513930966649,-0.289952117198899,-0.3636980278506126,-0.5993071424453311,-0.2785893036625581,0.7325913533521434,-0.7375941284069063,0.6531757948316202,-0.7007150639693378,0.021000861900167544,-0.24626667794611928,0.5350775171236131,-0.24535972239446333,0.3736521603447734,-0.43078252309534054,0.23408447475429126
1.0,0.5404005007503017,-0.8289554918023397,0.5089533827297363,0.018394408231998397,0.6372132882664914,-0.7052263207107509,0.7697958718321513,-0.18920333391750685,-1.3349990557401734,-0.23229385898601515,1.5096658368407596,0.23951333563336696,-0.6649640295371337,-0.2349204928674698,-0.24886912380893828,1.7406248132123494,0.20756109899215267,-0.6757522619585499,1.7389225183644537,0.2606718953661663,-0.7407856853949837,1.6689347561441663,0.3423420095047191,-0.7849171129464103,1.7882630398730834,0.22106405029738316,-0.733152534875001,1.8524514049138256,0.32486861767647657,-0.7349923768641597,-0.4799120000700683,0.1834945244358338,-0.5049399032955668,0.18907527656996834,1.6439776504244936,-0.9952138340428122,1.2943520600818805,-1.1506234665977026,1.3474717850236189,-1.254164246679107,1.1067286778677747
2.0,0.5404005007503017,1.4957945249731919,0.5089533827297363,2.807213587582021,-1.6670385185049679,1.9594142591993557,-0.8806710310444573,0.9572089794812451,-1.8846369098692026,2.3186395969369897,-0.9699936488482683,-0.536380015190989,-1.424166591922683,-0.2349204928674698,-0.24886912380893828,-0.7015798880033103,0.5779271458333091,0.74641755910602,-0.7381813993522681,0.7292960923859242,0.9114658985186548,-0.7385251322759214,0.7036089658435914,0.909053456785766,-0.7366223547794871,0.6920646736634093,0.9017143119608244,-0.7292484497499013,0.8254638210757894,0.9089901215048749,-0.9649133414389528,0.8180222630608328,-0.9532427541835097,0.7896837564340001,-1.3314797952034374,0.823657830763443,-0.5496004013882009,0.760488882275805,-0.7083696448539437,0.4955219159363993,-0.8567207791375608
1.0,-1.0729256298727363,-0.8289554918023397,-0.740771190616911,0.19269560694137486,-1.090975566812103,-0.7052263207107509,-0.055437579606153,1.530415136180621,0.03909557958239964,0.7243061869851116,-0.2615195100799746,1.015406686457723,-0.6649640295371337,-0.2349204928674698,-0.24886912380893828,-0.20112810496731437,-0.749217855347502,-0.37534740670694283,-0.1841526118407648,-0.8063493532326667,-0.3909527320055437,-0.18115601413975338,-0.8498389464135595,-0.4079053702926028,-0.1888958935056491,-0.7949515801064727,-0.3849236352723494,-0.18092281690096826,-0.7533364357989655,-0.39501865907112993,2.1183094715489585,-1.2902473201125506,2.222235772939422,-1.3235683023468519,0.021000861900167544,2.1075672412149205,-3.0443596139653706,2.470431510215259,-2.2232001721321453,2.65689894034379,-2.49292865997534
1.0,-0.2662625645612174,0.333419516585426,-0.740771190616911,0.018394408231998397,0.06115033657362658,0.0560995592635653,-0.4680543053253051,-0.47580641226719483,0.8635523607759434,-0.5511605409763908,0.09271755930417225,-0.536380015190989,-1.424166591922683,-0.2349204928674698,-0.24886912380893828,-0.5534461602246554,-0.3479879712695824,0.05244431754376324,-0.5687676378818085,-0.38819237743042123,0.11015933636311338,-0.5792768128084449,-0.38019190317302554,0.13437179379849024,-0.5718591103312595,-0.40469392074605115,0.1261135810276458,-0.5693201401689625,-0.3682632024148789,0.15219931134915782,0.6286624944873831,-0.7580627651367451,0.6905343657389489,-0.7452045809963027,-0.5199914009412745,0.1817031255377066,0.10120634971888752,0.25756457994067083,-0.16735874225458516,-0.01909166130345614,-0.2022376268024481
1.0,-0.2662625645612174,-0.8289554918023397,0.5089533827297363,-1.3760151814430133,-0.5149126151192382,-1.085889260697909,-0.8806710310444573,1.8170182145303089,-0.7853612016111442,-0.5511605409763908,0.44695462868831914,0.23951333563336696,0.0942385328484154,-0.2349204928674698,-0.24886912380893828,0.10314657911857118,-0.7183540181107391,-0.5179446481238449,0.15925366141016709,-0.741462925953008,-0.5445955831563113,0.17012704350909214,-0.7053321638780108,-0.5757530639398459,0.1673489593553837,-0.7411229374360697,-0.5409482721073037,0.16178070362961497,-0.714829112460557,-0.5347338855614162,1.2175926947210287,-1.0446236793544863,1.288271500256207,-1.012141683158095,0.5619931247416096,-0.24626667794611928,0.5350775171236131,-0.34594458286149016,0.4818543408646451,-0.43078252309534054,0.3431650001434791
2.0,-1.0729256298727363,0.333419516585426,-0.740771190616911,-1.2017139827336367,0.06115033657362658,-0.7052263207107509,-1.2932877567636094,-0.18920333391750685,1.9628280690340019,-1.8266272689378933,0.44695462868831914,0.23951333563336696,0.8534410952339645,-0.2349204928674698,-0.24886912380893828,0.04309236515425154,-0.5208254597954554,-0.5179446481238449,0.08599365644996843,-0.5828516592693975,-0.551686791670962,0.14670817299916916,-0.5608253813424617,-0.6015757860394217,0.08719386746165143,-0.5729084290910604,-0.5454707253488965,0.0703930981547929,-0.5222924957685137,-0.5463768211022734,0.03973229425373741,-0.1440036632415843,0.05543866031436278,-0.3225541692401328,0.5619931247416096,-0.24626667794611928,0.5350775171236131,-0.34594458286149016,0.4818543408646451,-0.12201437675142723,0.23408447475429126
2.0,1.3470635660618206,1.4957945249731919,1.7586779560763837,-1.3760151814430133,2.173381159447464,0.0560995592635653,1.5950293232704555,-0.47580641226719483,-0.5105422745466296,-1.5077605869475177,1.1554287674566128,-0.536380015190989,-0.6649640295371337,-0.2349204928674698,-0.24886912380893828,0.49950439128308,-0.30477859913811395,-0.6092068826306622,0.5530261880712356,-0.2800483319643234,-0.6556911832191739,0.6525557760135067,-0.38019190317302554,-0.6919553133879373,0.4924223875910762,-0.21629367139964056,-0.6494871499055327,0.573024928266315,-0.21423390906124448,-0.6511632409699881,-0.8609844825741917,0.5314613488430912,-0.8038084705541951,0.5449914127856912,1.1029853875830515,-0.9952138340428122,1.2943520600818805,-1.2512083270647294,1.4556739655434883,-1.1512415312311381,1.1067286778677747
0.0,0.5404005007503017,-0.8289554918023397,-0.740771190616911,-0.33020798918675454,0.06115033657362658,-0.7052263207107509,-0.055437579606153,-0.47580641226719483,-0.23572334748211496,0.7243061869851116,0.09271755930417225,-0.536380015190989,0.8534410952339645,3.9760293417819264,-0.24886912380893828,-0.2411642476101941,-0.7183540181107391,-0.3563344411846892,-0.24825511618093862,-0.7630917350462274,-0.36022416177539024,-0.25141262566952244,-0.7053321638780108,-0.38208264819302695,-0.2556918034170927,-0.7478515177698702,-0.34874400933960636,-0.24946352100708485,-0.7533364357989655,-0.3484469169077012,1.25223564767595,-0.9832177691649702,1.2135543584415498,-0.9898969246446122,0.021000861900167544,1.3586200851182277,-1.0919393606441055,1.363998045077966,-1.3575827279731716,1.2159809240721946,-1.511203931472671
1.0,0.5404005007503017,-0.8289554918023397,0.5089533827297363,1.41280399790701,-1.2829965507097247,-0.7052263207107509,-0.4680543053253051,-0.7624094906168828,1.9628280690340019,0.7243061869851116,-1.3242307182324151,0.23951333563336696,1.6126436576195138,-0.2349204928674698,-0.24886912380893828,-0.7055835022675983,0.4544717968862567,1.0791444557454581,-0.7381813993522681,0.5418464135780207,1.0769274305271734,-0.7525764545818753,0.7036089658435914,1.1672806777815246,-0.74107541544025,0.5844073883226032,1.1007022545909109,-0.7383872102973835,0.6329272043837462,1.2582781877305904,-0.13348247052086448,-0.26681548362061647,-0.056637052407623144,-0.23357513518620207,-1.3314797952034374,1.0376427325053559,-2.1766172791559195,1.363998045077966,-1.3575827279731716,1.421826354968137,-1.2930428806943002
1.0,0.5404005007503017,-0.8289554918023397,0.5089533827297363,-1.0274127840242604,-0.3228916312216166,-0.7052263207107509,-0.8806710310444573,0.09739974443218113,-1.3349990557401734,0.4054395049947361,-0.2615195100799746,-0.536380015190989,-1.424166591922683,-0.2349204928674698,-0.24886912380893828,0.17921525014004253,-0.7553906227948547,-0.523648537780521,0.21877741544032878,-0.7775109411083738,-0.5540505278425124,0.17012704350909214,-0.7053321638780108,-0.5757530639398459,0.22078568728453868,-0.7411229374360697,-0.5522544052112859,0.2531683091044373,-0.7533364357989655,-0.5580197566431305,1.8758088008645153,-1.2697786833827118,1.960725776588121,-1.2568340268064042,0.5619931247416096,0.39568802727961955,-0.11572923398347527,0.05639485900661717,-0.05915656173471345,0.08383105414451496,-0.420398677580819
1.0,1.3470635660618206,0.333419516585426,0.5089533827297363,1.5871051966163865,0.8292342721641129,-0.7052263207107509,2.42026277470876,0.3840028227818691,0.03909557958239964,0.7243061869851116,0.801191698072466,-0.536380015190989,-0.6649640295371337,-0.2349204928674698,-0.24886912380893828,-0.38129074686027276,-0.5640348319269238,-0.270776096334548,-0.3856176254813115,-0.5612228501761781,-0.26803845108492974,-0.4153447192389837,-0.5608253813424617,-0.25296903769514767,-0.38483056257921716,-0.5863655897586612,-0.26055617112854534,-0.38654492921931805,-0.5222924957685137,-0.2553034325808437,-0.16812542347578488,-0.1849409367012617,-0.16871276512960906,-0.14459610113227137,0.021000861900167544,-1.9581458918814203,0.7520131008259759,-0.9494537456636489,1.1310674239838754,-1.1512415312311381,1.3248897286461458
3.0,-0.2662625645612174,0.333419516585426,-0.740771190616911,1.9357075940351394,-0.5149126151192382,0.0560995592635653,-0.4680543053253051,-0.7624094906168828,-1.609817982804688,0.08657282300436045,-0.2615195100799746,-0.536380015190989,-0.6649640295371337,-0.2349204928674698,-0.24886912380893828,-0.6495329025675666,0.26928877346567853,0.2710934210496798,-0.6740788950120943,0.32555832264582496,0.35126042586124073,-0.672952294848137,0.23396192260305715,0.3925990147942488,-0.6876386875110951,0.3960071389761933,0.3951995489024219,-0.674415886465008,0.4403905876917028,0.4432726998705875,-1.2766999180332363,1.391144091496316,-1.2521113214421389,1.3235579607575845,-1.0609836637827164,0.823657830763443,-0.8750037769417427,0.8610737427428297,-0.8165718253738155,0.9072127777282837,-1.0748818299159317
1.0,1.3470635660618206,0.333419516585426,1.7586779560763837,-0.6788103866055074,1.4052972238569779,0.8174254392378815,0.3571791461129991,-1.0490125689665708,0.5887334337114288,-0.5511605409763908,0.09271755930417225,-0.536380015190989,0.8534410952339645,-0.2349204928674698,-0.24886912380893828,5.544058364285918,2.1211190076714614,-0.7327911585253107,5.287454008624084,2.1423782864762706,-0.8069702981983912,5.650142742831083,2.329310269368517,-0.8572207348252228,5.2794625979112055,2.105066543761487,-0.7964668802573013,5.507955623906713,2.5582933713041793,-0.7955356416766172,-1.519200588717679,2.0666091035809915,-1.5136213177934386,1.9686559576485816,2.4554660446866565,1.1446351833763149,-0.8750037769417427,0.6599040218087759,-0.8165718253738155,0.8042900622803103,-0.9658013045267463
0.0,-0.2662625645612174,-0.8289554918023397,0.5089533827297363,0.5412980043601278,-0.7069335990168598,-1.085889260697909,-0.4680543053253051,-0.18920333391750685,-1.609817982804688,0.08657282300436045,0.44695462868831914,0.23951333563336696,0.0942385328484154,-0.2349204928674698,-0.24886912380893828,-0.7536268734390538,1.3495230767523851,1.6970658352187002,-0.7931264030724173,1.4069987773068042,1.8309592692517092,-0.8134655179076752,1.6067763566907722,2.4584167827603176,-0.7856060220478792,1.3918370283786479,1.647919096823649,-0.7795116327610535,1.4030736711519194,1.9568543201820214,-0.8609844825741917,0.5928672590326076,-0.8411670414615238,0.6117256883261397,-1.6019759266241584,0.28869557640866306,-0.0072614421322938815,0.3581494404076977,-0.3837631032943286,0.08383105414451496,-0.09315710141326265
1.0,-0.2662625645612174,-0.8289554918023397,0.5089533827297363,0.5412980043601278,0.2531713204712482,-1.085889260697909,-0.055437579606153,-0.47580641226719483,0.03909557958239964,-0.5511605409763908,-0.6157565794641214,-1.312273366015345,0.0942385328484154,-0.2349204928674698,-0.24886912380893828,-0.5013991747889119,-0.62576250640045,-0.0026932824707722298,-0.5138226341616593,-0.6333188804869098,0.04161098738815557,-0.5090202012786758,-0.6330787726102363,0.005258183300610943,-0.5317815643843933,-0.5863655897586612,0.07636659537012401,-0.509918196610328,-0.5993071424453311,0.0474128914814431,1.8758088008645153,-1.2697786833827118,1.9233672056807931,-1.2568340268064042,-0.24949526952055345,-0.9952138340428122,1.2943520600818805,-1.3517931875317564,1.5638761460633623,-1.254164246679107,1.2158092032569627
1.0,-0.2662625645612174,-0.8289554918023397,0.5089533827297363,-0.6788103866055074,1.789339191652221,-1.085889260697909,1.5950293232704555,1.8170182145303089,-1.0601801286756587,-1.188893904957142,-0.6157565794641214,-0.536380015190989,0.0942385328484154,3.9760293417819264,-0.24886912380893828,0.2993236780686815,-0.6689718785319181,-0.5559705791683521,0.35613992474070144,-0.6693668956422759,-0.5918703065873167,0.4043157486083225,-0.7053321638780108,-0.6273985081389977,0.35883056776818895,-0.6603799734304652,-0.5884340311440289,0.367402815947965,-0.6763217891221485,-0.5813056277248448,0.3515188708480201,-0.4919704876488425,0.466382940294977,-0.5672465128884417,0.5619931247416096,1.0376427325053559,-2.1766172791559195,1.5651677660120198,-1.573987089012915,1.627671785864079,-1.729364982251042
2.0,0.5404005007503017,1.4957945249731919,-0.740771190616911,-0.15590679047737807,-0.7069335990168598,0.0560995592635653,-0.8806710310444573,-1.3356156473162588,0.03909557958239964,-0.8700272229667664,-0.2615195100799746,-1.312273366015345,-0.6649640295371337,-0.2349204928674698,-0.24886912380893828,-0.7015798880033103,0.4544717968862567,1.0791444557454581,-0.7381813993522681,0.4841695893294357,1.1643856688745333,-0.7385251322759214,0.3423420095047191,1.1672806777815246,-0.74107541544025,0.49020726364939826,1.245420758321883,-0.7292484497499013,0.4788979110301113,1.0254194769134468,-0.23741132938562562,-0.1849409367012617,-0.16871276512960906,-0.14459610113227137,-1.3314797952034374,1.0376427325053559,-2.1766172791559195,1.866922347413098,-1.7903914500526585,2.0393626476559636,-1.8384455076402273
1.0,-1.0729256298727363,-0.8289554918023397,-0.740771190616911,1.41280399790701,-0.3228916312216166,0.0560995592635653,-0.8806710310444573,1.243812057830933,1.4131902149049727,2.3186395969369897,-0.9699936488482683,0.23951333563336696,1.6126436576195138,-0.2349204928674698,3.776074374785244,-0.3532654470102571,-0.6813174134266233,-0.28028257909567483,-0.34898762300121206,-0.6693668956422759,-0.2774933957711308,-0.3685069782191376,-0.7053321638780108,-0.25296903769514767,-0.35811219861463967,-0.6401942324290641,-0.27638475747412034,-0.3408511264819069,-0.6763217891221485,-0.2785893036625581,0.6633054474423027,-0.7580627651367451,0.7278929366462775,-0.7452045809963027,0.021000861900167544,-0.4602515796880322,0.7520131008259759,-0.446529443328517,0.5900565213845145,-0.7395506694392538,0.4522455255326622
3.0,-0.2662625645612174,1.4957945249731919,0.5089533827297363,-0.15590679047737807,-0.7069335990168598,0.0560995592635653,-0.8806710310444573,-0.47580641226719483,0.03909557958239964,-0.5511605409763908,0.09271755930417225,-0.536380015190989,0.8534410952339645,-0.2349204928674698,-0.24886912380893828,-0.5534461602246554,-0.27391476190135106,-0.01410106178412432,-0.5733463881918209,-0.2079523016535917,0.04870219590280623,-0.5792768128084449,-0.1995584250035894,0.0698149885495506,-0.5852182923135482,-0.18265076973063885,0.05149310254136331,-0.5693201401689625,-0.21423390906124448,0.0474128914814431,-0.4799120000700683,0.08115134078664082,-0.4675813323882382,0.14458575954300298,-0.5199914009412745,-0.24626667794611928,0.5350775171236131,-0.34594458286149016,0.4818543408646451,-0.43078252309534054,0.23408447475429126
